名称,大类,中类,经度,纬度,省份,地级市,category
丰泰食品批发公司(土瓜湾第四分分店),购物消费,便利店,114.19311103,22.31359531,香港特别行政区,香港特别行政区,Core_Necessity
志利号糖面杂货(旺德大厦分店),购物消费,便利店,114.19346658,22.31104385,香港特别行政区,香港特别行政区,Core_Necessity
邓记食品批发部,购物消费,便利店,114.1933356,22.31406188,香港特别行政区,香港特别行政区,Core_Necessity
愈记超市(益民大厦分店),购物消费,便利店,114.19330495,22.31327023,香港特别行政区,香港特别行政区,Core_Necessity
日新食品,购物消费,便利店,114.19235471,22.31311698,香港特别行政区,香港特别行政区,Core_Necessity
荣辉士多(爱华大厦分店),购物消费,便利店,114.19365351,22.31074979,香港特别行政区,香港特别行政区,Core_Necessity
财记百货,购物消费,便利店,114.19363621,22.31146349,香港特别行政区,香港特别行政区,Core_Necessity
YAT man house,购物消费,便利店,114.18766063,22.31299985,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(靠背垄道分店),购物消费,便利店,114.19122524,22.31503951,香港特别行政区,香港特别行政区,Core_Necessity
自然怡家(半山壹号分店),购物消费,便利店,114.19119606,22.31655732,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(建安大厦分店),购物消费,便利店,114.19309874,22.31893704,香港特别行政区,香港特别行政区,Core_Necessity
金泰,购物消费,便利店,114.19434804,22.32029335,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(木厂街分店),购物消费,便利店,114.19425784,22.32056216,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(马头涌道洋葵楼分店),购物消费,便利店,114.19244662,22.31973492,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(马头涌道洋葵楼分店),购物消费,便利店,114.19243064,22.31965493,香港特别行政区,香港特别行政区,Core_Necessity
零食超市(金都豪苑分店),购物消费,便利店,114.19333584,22.31989614,香港特别行政区,香港特别行政区,Core_Necessity
荣耀记(谭公大厦分店),购物消费,便利店,114.19319995,22.31971125,香港特别行政区,香港特别行政区,Core_Necessity
MARKET PLACE,购物消费,便利店,114.15563493,22.27796393,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(丽华大厦分店),购物消费,便利店,114.15582706,22.27721106,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(罗便臣道辉煌台分店),购物消费,便利店,114.15583432,22.27746532,香港特别行政区,香港特别行政区,Core_Necessity
三阳百货,购物消费,便利店,114.15277549,22.2826235,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(坚道分店),购物消费,便利店,114.15487709,22.28018509,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(上环),购物消费,便利店,114.15252269,22.2827907,香港特别行政区,香港特别行政区,Core_Necessity
Market Place by Jason's(荷李活华庭分店),购物消费,便利店,114.1559673,22.28179731,香港特别行政区,香港特别行政区,Core_Necessity
添乐公司,购物消费,便利店,114.15601602,22.28290303,香港特别行政区,香港特别行政区,Core_Necessity
Chu WIng Kee,购物消费,便利店,114.15308714,22.28295015,香港特别行政区,香港特别行政区,Core_Necessity
Chen Mi Ji Antiques,购物消费,便利店,114.15434524,22.28259826,香港特别行政区,香港特别行政区,Core_Necessity
Gorgeous Arts and Crafts,购物消费,便利店,114.15380317,22.28193618,香港特别行政区,香港特别行政区,Core_Necessity
Lit Concept,购物消费,便利店,114.15586799,22.28027799,香港特别行政区,香港特别行政区,Core_Necessity
Daydaycook日日煮,购物消费,便利店,114.15319416,22.28284917,香港特别行政区,香港特别行政区,Core_Necessity
7-11便利店(苏杭街分店),购物消费,便利店,114.15579017,22.28264317,香港特别行政区,香港特别行政区,Core_Necessity
pandamart Hong Kong Central,购物消费,便利店,114.1559661,22.2796691,香港特别行政区,香港特别行政区,Core_Necessity
乐购,购物消费,便利店,114.15578166,22.28208866,香港特别行政区,香港特别行政区,Core_Necessity
报纸档(禧利街),购物消费,便利店,114.15600777,22.28203478,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(标准大厦分店),购物消费,便利店,114.14378312,22.28457917,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(冠华大厦分店),购物消费,便利店,114.14384359,22.28379663,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(德辅道西分店),购物消费,便利店,114.1436677,22.28487575,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(石塘坊The Rockpool分店),购物消费,便利店,114.14183224,22.28397229,香港特别行政区,香港特别行政区,Core_Necessity
Yata,购物消费,便利店,114.14069688,22.28421495,香港特别行政区,香港特别行政区,Core_Necessity
德成号家庭用品门市部(中亚大楼分店),购物消费,便利店,114.14296543,22.28434448,香港特别行政区,香港特别行政区,Core_Necessity
万丰百货公司,购物消费,便利店,114.14286672,22.28374277,香港特别行政区,香港特别行政区,Core_Necessity
四宝号,购物消费,便利店,114.14268755,22.2835686,香港特别行政区,香港特别行政区,Core_Necessity
有猫猫的阿伯小士多,购物消费,便利店,114.14104435,22.2838604,香港特别行政区,香港特别行政区,Core_Necessity
美味栈(成基商业广场店),购物消费,便利店,114.14797112,22.28560514,香港特别行政区,香港特别行政区,Core_Necessity
大昌食品专门店(裕新大厦第1座分店),购物消费,便利店,114.14668444,22.28341647,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(正街分店),购物消费,便利店,114.14727659,22.28476462,香港特别行政区,香港特别行政区,Core_Necessity
中华废料回收,购物消费,便利店,114.14687025,22.28335528,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(俊景阁分店),购物消费,便利店,114.14680407,22.2839121,香港特别行政区,香港特别行政区,Core_Necessity
巨眼天文社(昆保商业大楼店),购物消费,便利店,114.14637212,22.28446115,香港特别行政区,香港特别行政区,Core_Necessity
裕和合记(梅芳大厦分店),购物消费,便利店,114.14831571,22.28501274,香港特别行政区,香港特别行政区,Core_Necessity
万成行,购物消费,便利店,114.14711493,22.28537796,香港特别行政区,香港特别行政区,Core_Necessity
Bargain Mart,购物消费,便利店,114.14704389,22.28335991,香港特别行政区,香港特别行政区,Core_Necessity
和合生(正丰大厦分店),购物消费,便利店,114.1473219,22.28567093,香港特别行政区,香港特别行政区,Core_Necessity
海味街(德辅道西),购物消费,便利店,114.14863625,22.28504828,香港特别行政区,香港特别行政区,Core_Necessity
四季士多(天和楼分店),购物消费,便利店,114.14999773,22.28420274,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(大兴大厦分店),购物消费,便利店,114.14947827,22.28529729,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(帝后华庭分店),购物消费,便利店,114.15215883,22.28461884,香港特别行政区,香港特别行政区,Core_Necessity
均成办馆(德仁大厦分店),购物消费,便利店,114.14980121,22.28504923,香港特别行政区,香港特别行政区,Core_Necessity
759阿信屋超级市场(好时大厦分店),购物消费,便利店,114.14857972,22.28410274,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(修打兰街分店),购物消费,便利店,114.15102249,22.28558552,香港特别行政区,香港特别行政区,Core_Necessity
利昌咸料杂货,购物消费,便利店,114.14884235,22.28437837,香港特别行政区,香港特别行政区,Core_Necessity
坚记蔬果,购物消费,便利店,114.1500617,22.28441173,香港特别行政区,香港特别行政区,Core_Necessity
生和号,购物消费,便利店,114.14845824,22.28487426,香港特别行政区,香港特别行政区,Core_Necessity
U购select(皇后大道中),购物消费,便利店,114.15436772,22.28335973,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(伟利大厦分店),购物消费,便利店,114.15400324,22.28330426,香港特别行政区,香港特别行政区,Core_Necessity
U购SelECT,购物消费,便利店,114.15242817,22.28403219,香港特别行政区,香港特别行政区,Core_Necessity
良记食品,购物消费,便利店,114.15527293,22.28347295,香港特别行政区,香港特别行政区,Core_Necessity
启发食品启发有限责任公司,购物消费,便利店,114.15465848,22.2840565,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(珍贤楼分店),购物消费,便利店,114.15598471,22.28400771,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(西港城分店),购物消费,便利店,114.15532773,22.28468574,香港特别行政区,香港特别行政区,Core_Necessity
荣轩行食品批发部,购物消费,便利店,114.15465631,22.28478732,香港特别行政区,香港特别行政区,Core_Necessity
永昌号,购物消费,便利店,114.15242389,22.2837749,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(皇后大道中伟利广场分店),购物消费,便利店,114.15419719,22.2832122,香港特别行政区,香港特别行政区,Core_Necessity
Zara Zhou(永德商业广场店),购物消费,便利店,114.15414826,22.28424128,香港特别行政区,香港特别行政区,Core_Necessity
Yo Que Aman Hong Kong Limited,购物消费,便利店,114.15331455,22.28356857,香港特别行政区,香港特别行政区,Core_Necessity
Swiss House Shop Ltd.,购物消费,便利店,114.15393661,22.28508563,香港特别行政区,香港特别行政区,Core_Necessity
Yan Dak Hong,购物消费,便利店,114.15290788,22.28515389,香港特别行政区,香港特别行政区,Core_Necessity
培记匹头,购物消费,便利店,114.15537001,22.28462102,香港特别行政区,香港特别行政区,Core_Necessity
black diamond上环店,购物消费,便利店,114.15588028,22.28457929,香港特别行政区,香港特别行政区,Core_Necessity
明发行(赖恩楼分店),购物消费,便利店,114.15263076,22.28387877,香港特别行政区,香港特别行政区,Core_Necessity
永顺海味,购物消费,便利店,114.15401737,22.28355339,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(云咸街分店),购物消费,便利店,114.15997934,22.27789933,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(伊利近街分店),购物消费,便利店,114.15771579,22.27879078,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(卑利街分店),购物消费,便利店,114.15677787,22.27902088,香港特别行政区,香港特别行政区,Core_Necessity
U SelECT,购物消费,便利店,114.15862479,22.27713878,香港特别行政区,香港特别行政区,Core_Necessity
UK Store,购物消费,便利店,114.15634923,22.27902022,香港特别行政区,香港特别行政区,Core_Necessity
七十一便利店(坚道分店),购物消费,便利店,114.15652235,22.27919734,香港特别行政区,香港特别行政区,Core_Necessity
永发行(格兰大厦分店),购物消费,便利店,114.15899399,22.27725698,香港特别行政区,香港特别行政区,Core_Necessity
老友铺便利店(环贸中心分店),购物消费,便利店,114.15932645,22.27721244,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(兰芳楼分店),购物消费,便利店,114.16073388,22.27817787,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(业丰大厦分店),购物消费,便利店,114.16114474,22.27874374,香港特别行政区,香港特别行政区,Core_Necessity
Siu Stanley C.K.,购物消费,便利店,114.16228252,22.27716952,香港特别行政区,香港特别行政区,Core_Necessity
OHAYOO LTD,购物消费,便利店,114.16179643,22.27842943,香港特别行政区,香港特别行政区,Core_Necessity
Simply Love Party Supplies,购物消费,便利店,114.16038772,22.27805971,香港特别行政区,香港特别行政区,Core_Necessity
DharaGlobal(中汇大厦分店),购物消费,便利店,114.16183338,22.27843038,香港特别行政区,香港特别行政区,Core_Necessity
Paris Insiderr,购物消费,便利店,114.16034829,22.27753828,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(南华大厦分店),购物消费,便利店,114.16114233,22.27864632,香港特别行政区,香港特别行政区,Core_Necessity
CITYSUPER(民详街),购物消费,便利店,114.16327213,22.28270914,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(国际金融中心2期分店),购物消费,便利店,114.16351054,22.28265856,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(砵典乍街),购物消费,便利店,114.16184452,22.28109452,香港特别行政区,香港特别行政区,Core_Necessity
7-11-港铁香港站HOK 30号铺,购物消费,便利店,114.16334556,22.28181257,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(皇后大道中分店),购物消费,便利店,114.16145108,22.27982608,香港特别行政区,香港特别行政区,Core_Necessity
a&m US Groceries,购物消费,便利店,114.16075982,22.28033682,香港特别行政区,香港特别行政区,Core_Necessity
Maclaren,购物消费,便利店,114.16303639,22.2822424,香港特别行政区,香港特别行政区,Core_Necessity
On Hong Kong Central H Queen's Store,购物消费,便利店,114.16035622,22.28033722,香港特别行政区,香港特别行政区,Core_Necessity
纽西兰专营店,购物消费,便利店,114.16092069,22.28079869,香港特别行政区,香港特别行政区,Core_Necessity
7-11便利店(欧陆贸易中心分店),购物消费,便利店,114.16264756,22.28013257,香港特别行政区,香港特别行政区,Core_Necessity
Mards Mini Mart,购物消费,便利店,114.16283119,22.27991819,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(富乐楼分店),购物消费,便利店,114.17906727,22.27138431,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(皇后大道东分店),购物消费,便利店,114.17359658,22.27418659,香港特别行政区,香港特别行政区,Core_Necessity
Mercato Gourmet Flagship Store,购物消费,便利店,114.17344257,22.27415659,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(长康大厦分店),购物消费,便利店,114.17537943,22.27445046,香港特别行政区,香港特别行政区,Core_Necessity
Marks&Spencer Food(永昌大厦分店),购物消费,便利店,114.17367752,22.27439654,香港特别行政区,香港特别行政区,Core_Necessity
Circle-K,购物消费,便利店,114.17547134,22.27465636,香港特别行政区,香港特别行政区,Core_Necessity
WH,购物消费,便利店,114.17330839,22.2733584,香港特别行政区,香港特别行政区,Core_Necessity
丽文杂社(宝丰大厦分店),购物消费,便利店,114.17417065,22.27342667,香港特别行政区,香港特别行政区,Core_Necessity
印度商行,购物消费,便利店,114.18560273,22.27474482,香港特别行政区,香港特别行政区,Core_Necessity
佳宝食品(湾仔道),购物消费,便利店,114.18434325,22.27530433,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(新都楼分店),购物消费,便利店,114.18484954,22.27465463,香港特别行政区,香港特别行政区,Core_Necessity
JUSCO living Plaza,购物消费,便利店,114.18583323,22.27504133,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(均峰商业大楼店),购物消费,便利店,114.18675329,22.27428339,香港特别行政区,香港特别行政区,Core_Necessity
Toko Indo Trima Jaya,购物消费,便利店,114.18572624,22.27524534,香港特别行政区,香港特别行政区,Core_Necessity
Mini Go,购物消费,便利店,114.18464494,22.27503003,香港特别行政区,香港特别行政区,Core_Necessity
The Hedon,购物消费,便利店,114.18750888,22.27507899,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(活道长春大厦分店),购物消费,便利店,114.18252524,22.27425331,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(玉满楼分店),购物消费,便利店,114.17987287,22.27479292,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(文兴大厦分店),购物消费,便利店,114.18335041,22.2749645,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(新世纪广场分店),购物消费,便利店,114.18161172,22.27409979,香港特别行政区,香港特别行政区,Core_Necessity
价真栈(玉满楼日本城分店),购物消费,便利店,114.18011288,22.27521094,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(湾仔道分店),购物消费,便利店,114.1799259,22.27379695,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(湾仔道分店),购物消费,便利店,114.18031447,22.27394153,香港特别行政区,香港特别行政区,Core_Necessity
U购select,购物消费,便利店,114.18196848,22.27423855,香港特别行政区,香港特别行政区,Core_Necessity
野田杂货铺,购物消费,便利店,114.18245719,22.27447626,香港特别行政区,香港特别行政区,Core_Necessity
多庆屋(湾仔道),购物消费,便利店,114.18207166,22.27449673,香港特别行政区,香港特别行政区,Core_Necessity
迦福宝成人纸尿片及失禁用品直销,购物消费,便利店,114.18010952,22.27327958,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(德仁街分店),购物消费,便利店,114.18317621,22.2751203,香港特别行政区,香港特别行政区,Core_Necessity
T&F,购物消费,便利店,114.18240544,22.27525151,香港特别行政区,香港特别行政区,Core_Necessity
DESI MART&GROCERY STORE,购物消费,便利店,114.18227499,22.27401406,香港特别行政区,香港特别行政区,Core_Necessity
Hang Kee Carpet Ltd,购物消费,便利店,114.1812548,22.27441586,香港特别行政区,香港特别行政区,Core_Necessity
PRICE MART(TK MURAH),购物消费,便利店,114.1803166,22.27529466,香港特别行政区,香港特别行政区,Core_Necessity
Cheers Gallery,购物消费,便利店,114.18014595,22.27328001,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(港湾道),购物消费,便利店,114.18075499,22.27821107,香港特别行政区,香港特别行政区,Core_Necessity
华润万家(告士打道辅路),购物消费,便利店,114.18043403,22.2774011,香港特别行政区,香港特别行政区,Core_Necessity
VanGO便利店(湾景中心分店),购物消费,便利店,114.18126668,22.27788675,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(杜老志道分店),购物消费,便利店,114.18302803,22.2759511,香港特别行政区,香港特别行政区,Core_Necessity
百利店,购物消费,便利店,114.18228875,22.27585582,香港特别行政区,香港特别行政区,Core_Necessity
建兴士多(立德大厦分店),购物消费,便利店,114.17975165,22.2758097,香港特别行政区,香港特别行政区,Core_Necessity
Ole(湾景中心分店),购物消费,便利店,114.18126169,22.27775276,香港特别行政区,香港特别行政区,Core_Necessity
吉记报档,购物消费,便利店,114.18161635,22.27541942,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(本德大厦分店),购物消费,便利店,114.18708621,22.27747933,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(荘士企业大厦分店),购物消费,便利店,114.18479699,22.27659008,香港特别行政区,香港特别行政区,Core_Necessity
MS MEGA STORE,购物消费,便利店,114.18549908,22.27603318,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(宝汉大厦分店),购物消费,便利店,114.18741428,22.2779654,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(坚拿道东分店),购物消费,便利店,114.18644742,22.27638453,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(百玲大厦分店),购物消费,便利店,114.18435703,22.27647112,香港特别行政区,香港特别行政区,Core_Necessity
Filming Lab,购物消费,便利店,114.18682012,22.27789024,香港特别行政区,香港特别行政区,Core_Necessity
广利贸易公司,购物消费,便利店,114.1857116,22.2754137,香港特别行政区,香港特别行政区,Core_Necessity
大利行(金禧大厦分店),购物消费,便利店,114.18451852,22.27682661,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(伟德大厦分店),购物消费,便利店,114.18564546,22.27694756,香港特别行政区,香港特别行政区,Core_Necessity
Vespa Kitchen厨房,购物消费,便利店,114.18413341,22.2766445,香港特别行政区,香港特别行政区,Core_Necessity
Bad Blood Magick,购物消费,便利店,114.18679348,22.27786358,香港特别行政区,香港特别行政区,Core_Necessity
Virus(百达中心分店),购物消费,便利店,114.18693501,22.27791512,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(2000年广场分店),购物消费,便利店,114.18695185,22.27557396,香港特别行政区,香港特别行政区,Core_Necessity
财合利(宝灵大厦分店),购物消费,便利店,114.18567781,22.2760019,香港特别行政区,香港特别行政区,Core_Necessity
ABT阿布泰便利超市,购物消费,便利店,114.18721012,22.27751824,香港特别行政区,香港特别行政区,Core_Necessity
林良记(东南大厦分店),购物消费,便利店,114.18736523,22.27739734,香港特别行政区,香港特别行政区,Core_Necessity
湾仔码头便利超市,购物消费,便利店,114.18075855,22.27926962,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(海港城分店),购物消费,便利店,114.1735307,22.29586979,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(新港中心分店),购物消费,便利店,114.17412818,22.29495226,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(中港城分店),购物消费,便利店,114.17222988,22.29796496,香港特别行政区,香港特别行政区,Core_Necessity
C&K Lifestyle,购物消费,便利店,114.17550292,22.29499801,香港特别行政区,香港特别行政区,Core_Necessity
中港便利店(九龙生态公园径),购物消费,便利店,114.17308088,22.29772196,香港特别行政区,香港特别行政区,Core_Necessity
美珍香(香港)有限责任公司-尖沙咀海防道,购物消费,便利店,114.17551855,22.29516164,香港特别行政区,香港特别行政区,Core_Necessity
士多28(新港中心分店),购物消费,便利店,114.17419645,22.29504952,香港特别行政区,香港特别行政区,Core_Necessity
臻品礼坊(中港城),购物消费,便利店,114.17271982,22.2979289,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(联业大厦分店),购物消费,便利店,114.17481754,22.30063764,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(金诚大厦分店),购物消费,便利店,114.17544136,22.30235246,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(宝兴楼分店),购物消费,便利店,114.17394245,22.30138255,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(宝灵大楼分店),购物消费,便利店,114.17572624,22.30149136,香港特别行政区,香港特别行政区,Core_Necessity
德华行,购物消费,便利店,114.1736697,22.3016808,香港特别行政区,香港特别行政区,Core_Necessity
连发士多,购物消费,便利店,114.17366908,22.30170517,香港特别行政区,香港特别行政区,Core_Necessity
美景(官涌街),购物消费,便利店,114.17346345,22.30109254,香港特别行政区,香港特别行政区,Core_Necessity
先达商店(宝灵商场分店),购物消费,便利店,114.17524947,22.30133458,香港特别行政区,香港特别行政区,Core_Necessity
Faktanglung Corner,购物消费,便利店,114.17480591,22.301592,香港特别行政区,香港特别行政区,Core_Necessity
JORDAN GENERAL STORE,购物消费,便利店,114.17371942,22.30199852,香港特别行政区,香港特别行政区,Core_Necessity
上海万有兴南货食品批发部,购物消费,便利店,114.17372879,22.30093088,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(德兴街分店),购物消费,便利店,114.17711583,22.30214895,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(耀基大厦分店),购物消费,便利店,114.17744297,22.30046107,香港特别行政区,香港特别行政区,Core_Necessity
MINI SO,购物消费,便利店,114.17699871,22.30078882,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(宝灵大楼分店),购物消费,便利店,114.175994,22.3015171,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(德兴街1号分店),购物消费,便利店,114.17738334,22.30131846,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(祥景楼分店),购物消费,便利店,114.17926084,22.30046296,香港特别行政区,香港特别行政区,Core_Necessity
Hop Yick Jade Co Limited,购物消费,便利店,114.17815355,22.30039766,香港特别行政区,香港特别行政区,Core_Necessity
no shop,购物消费,便利店,114.1769291,22.30157122,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(北海街分店),购物消费,便利店,114.17710409,22.30505922,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(伊利沙伯医院分店),购物消费,便利店,114.1792778,22.30621094,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(高基大厦分店),购物消费,便利店,114.17724781,22.30305393,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(昌华商业大楼店),购物消费,便利店,114.17698272,22.30423584,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(华丰大厦分店),购物消费,便利店,114.1767047,22.30305082,香港特别行政区,香港特别行政区,Core_Necessity
炭生活 (永安百货),购物消费,便利店,114.17615234,22.30479445,香港特别行政区,香港特别行政区,Core_Necessity
Bamboo Living,购物消费,便利店,114.17615237,22.30479448,香港特别行政区,香港特别行政区,Core_Necessity
自然怡家,购物消费,便利店,114.17606105,22.30463217,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(正康大楼分店),购物消费,便利店,114.17524051,22.30774363,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(新填地街分店),购物消费,便利店,114.17396149,22.30791361,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(安远大厦分店),购物消费,便利店,114.17577218,22.3086913,香港特别行政区,香港特别行政区,Core_Necessity
祥福号,购物消费,便利店,114.17423268,22.3080098,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(雅宝大厦分店),购物消费,便利店,114.17552322,22.30895035,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(恒运楼分店),购物消费,便利店,114.17422075,22.30737987,香港特别行政区,香港特别行政区,Core_Necessity
Wyt cake shop,购物消费,便利店,114.17505823,22.30809535,香港特别行政区,香港特别行政区,Core_Necessity
Best Mart,购物消费,便利店,114.17525778,22.30991891,香港特别行政区,香港特别行政区,Core_Necessity
德利商行,购物消费,便利店,114.17512793,22.30836505,香港特别行政区,香港特别行政区,Core_Necessity
水源果栏(兄弟大楼分店),购物消费,便利店,114.17484533,22.31033546,香港特别行政区,香港特别行政区,Core_Necessity
Li Cheung Shun,购物消费,便利店,114.17297017,22.30945629,香港特别行政区,香港特别行政区,Core_Necessity
粱永威香庄九龙分店,购物消费,便利店,114.17465743,22.30924755,香港特别行政区,香港特别行政区,Core_Necessity
夏铭记食品(金田楼分店),购物消费,便利店,114.17442956,22.30815068,香港特别行政区,香港特别行政区,Core_Necessity
759阿信屋(加士居道分店),购物消费,便利店,114.1763281,22.30726623,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(恩佳大厦分店),购物消费,便利店,114.1762005,22.30812562,香港特别行政区,香港特别行政区,Core_Necessity
价真栈(南京街分店),购物消费,便利店,114.17611225,22.30855138,香港特别行政区,香港特别行政区,Core_Necessity
DS GROCERIES(森基商业大楼店),购物消费,便利店,114.17615793,22.30832106,香港特别行政区,香港特别行政区,Core_Necessity
Fargos Enterprise Group Ltd,购物消费,便利店,114.17657892,22.30815904,香港特别行政区,香港特别行政区,Core_Necessity
随心杂货铺,购物消费,便利店,114.17605784,22.30973497,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(东碧楼分店),购物消费,便利店,114.17602023,22.31117837,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(百利达广场分店),购物消费,便利店,114.17793064,22.31352179,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(豉油街分店),购物消费,便利店,114.17692052,22.31409367,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(鸿辉大厦分店),购物消费,便利店,114.17639679,22.31300394,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(鸿禧大厦分店),购物消费,便利店,114.17664767,22.31295181,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(东碧楼分店),购物消费,便利店,114.1759213,22.31116043,香港特别行政区,香港特别行政区,Core_Necessity
卓悦行,购物消费,便利店,114.17796953,22.31379469,香港特别行政区,香港特别行政区,Core_Necessity
原利士多,购物消费,便利店,114.17583107,22.31114821,香港特别行政区,香港特别行政区,Core_Necessity
世通家品市场,购物消费,便利店,114.17750291,22.31395207,香港特别行政区,香港特别行政区,Core_Necessity
BalloonsChina,购物消费,便利店,114.17691504,22.31323719,香港特别行政区,香港特别行政区,Core_Necessity
Baizhen,购物消费,便利店,114.17873645,22.31419861,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(年丰楼分店),购物消费,便利店,114.17952657,22.31497274,香港特别行政区,香港特别行政区,Core_Necessity
NORWAY HOUSE,购物消费,便利店,114.1764755,22.31673065,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(利丰大厦分店),购物消费,便利店,114.17745861,22.31692777,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(四海大楼分店),购物消费,便利店,114.17686646,22.31524161,香港特别行政区,香港特别行政区,Core_Necessity
悦源士多,购物消费,便利店,114.17630075,22.3152079,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(富威花园分店),购物消费,便利店,114.17908283,22.316062,香港特别行政区,香港特别行政区,Core_Necessity
Fung Lab人渣音响研究所,购物消费,便利店,114.17711249,22.31680465,香港特别行政区,香港特别行政区,Core_Necessity
Buy Buy Panda,购物消费,便利店,114.17608146,22.3148536,香港特别行政区,香港特别行政区,Core_Necessity
